,20190131,20190228,20190329,20190430,20190531,20190628,20190731,20190830,20190930,20191031,20191129,20191231,20200123,20200228,20200331,20200430,20200508
000001.SZ,0.07312014,0.046695492000000005,0.015869553999999998,0.033561747999999995,-0.055802485,0.05815296,0.010892944,0.000921092,0.041782862000000004,0.018274426,-0.026713056000000002,0.031758417000000004,-0.024714887999999997,-0.030083012000000003,-0.054158033,0.036741147,0.000623091
000002.SZ,0.06632123,0.003739911,0.040418313,-0.026824022000000003,-0.034085928,0.017689727,0.014587893000000001,-0.030026967999999998,0.001680058,0.010437486,0.018742519,0.065106271,-0.04548765900000001,0.009046584,-0.062057596,0.019047425,-0.008840072
000003.SZ,,,,,,,,,,,,,,,,,
000004.SZ,-0.028842262999999996,0.112828347,0.04693930599999999,0.06691815799999999,-0.07033861,-0.00569308,-0.059573651,0.030369939,-0.023383819,-0.01432515,0.039238561,0.054844971,0.004399409,0.25127876899999996,-0.125152202,-0.042276122,0.021577635
000005.SZ,0.023651641,0.084772007,0.039782908,-0.05782741,-0.037071311,0.001430955,-0.017490732,0.025978842000000002,0.011065426000000001,-0.022420177000000003,-0.013139323,0.023090859,-0.01720203,-0.027152246,-0.00785364,-0.009615769,0.00322897
000006.SZ,-0.0033666409999999996,0.074366716,0.043973938,-0.043973938,-0.045757491,0.011787736000000002,-0.01294083,0.0008201980000000001,-0.022707885,0.016933703999999997,-0.009231728,0.019894829,-0.023301077000000003,-0.040282721,-0.014302977,0.046822532,-0.004373597
000007.SZ,-0.22509380399999998,0.1557155,0.02338127,-0.060997457000000005,0.054357662,-0.019277508,-0.013562713999999998,0.082231998,0.020154032,0.028579017,0.048611042,-0.022710472000000002,-0.018205228,-0.023507581,-0.028062273999999998,-0.007035454,-0.003836065
000008.SZ,-0.028848218,0.108215497,-0.004674905,-0.032184683,-0.051532317,-0.0034511840000000004,-0.018834148000000002,-0.018431103,-0.0037819790000000004,0.0,0.010012996,0.014599508999999998,-0.025880518999999998,-0.039871512000000005,0.0027750540000000003,0.005497472,-0.0041165659999999995
000009.SZ,-0.024882861000000003,0.10305529199999999,0.114072819,-0.035734045,-0.028309911,-0.006042455,-0.0061160369999999995,-0.007488021,-0.018319242,0.014526253000000001,-0.00865732,0.141383126,0.019884357,0.058243202,-0.100440882,0.047526513,0.054084974
000010.SZ,-0.041925889,0.078936642,-0.007402926,-0.008799321,0.001268014,-0.015466126,0.042464870999999994,-0.034662964,-0.001290623,0.022663985,-0.030489322000000003,0.012964976999999999,0.037894992999999995,-0.030297811,0.004991946,0.062313321,0.014794917
000011.SZ,-0.006194102,0.078380703,0.032041573999999996,-0.033647101,-0.040544752999999996,-0.000454521,0.01077932,0.012246779,-0.021210862999999996,-0.024690409,-0.002403407,0.018864831999999998,-0.028121037999999998,-0.062944047,0.037076486,0.038006263,-0.00047908900000000003
000012.SZ,0.009687267,0.082186756,0.050662845,-0.053313685,-0.021810162999999997,-0.003120699,0.00415596,-0.00415596,0.00621912,0.011175445,0.003993541,0.059356289000000007,-0.037079894,0.041392685,-0.061685997,0.007843003000000001,0.01993833
000013.SZ,,,,,,,,,,,,,,,,,
