,0,1,2,3
20141231,0.06464349947429134,0.07723132617828263,0.07120427773328462,0.1005523247368921
20150130,0.06774643237642548,0.06841752228777756,0.07282942884839652,0.09282477957414191
20150227,0.20934270331905333,0.22642000527133438,0.2293429589662198,0.2476418283183703
20150331,0.1573999433518638,0.17327630702371044,0.16211671470349331,0.17898886162818953
20150430,0.18465292729741203,0.20908432945899144,0.2671867666184522,0.3126968010105512
20150529,-0.07150128194172471,-0.08152048541791683,-0.1166386081355658,-0.14789646198582873
20150630,-0.18279418062261266,-0.19856198675430628,-0.17977692056662548,-0.20108160860876684
20150731,-0.12536317705109654,-0.12283234607973464,-0.15070442814168566,-0.15458908138955318
20150831,-0.03216556735598385,-0.040308151479445435,-0.03298107797831967,-0.0029113349599055958
20150930,0.21371401215202646,0.21626191888852261,0.2614559190489497,0.2585506331627028
20151030,0.06630621164469316,0.11112844602076015,0.12834423815328413,0.15515893208549048
20151130,0.07016049049772778,0.0659155495741268,0.07311938299426987,0.06744259452456247
20151231,-0.28535525857150457,-0.29446197869482454,-0.312307063083817,-0.30982253130572596
20160129,-0.018927549958347636,-0.01659076450977536,-0.012737961869750396,-0.02064495337175493
20160229,0.17965355266327265,0.19044234621314673,0.18835744342124552,0.20696240135119165
20160331,-0.010671164005288806,-0.01428748128132331,-0.002661939426384132,0.003249801034589622
20160429,-0.009662536966093748,-0.009052542224373898,-0.021566939794635975,-0.010613996508293169
20160531,0.05155206287103551,0.05870220930303742,0.0465359259872976,0.07163080009094948
20160630,0.020989354310881402,-0.0036205481665496893,-0.009662587212851946,-0.02929627549760734
20160729,0.040544829822782465,0.05278213330590537,0.05259901748774735,0.05527745549716287
20160831,-0.00926160750592165,-0.008920485076807361,-0.004904980580827915,-0.009959713077707813
20160930,0.028934147997207716,0.036467550660865246,0.041655065956413016,0.041370641788003815
20161031,0.028486737722251437,0.03043284508952684,0.02543137588855479,0.030728569072603972
20161130,-0.05238717680944773,-0.05065745198720627,-0.03871000596726243,-0.0524061547871252
20161230,-0.0037087773052795056,-0.027024548899081062,-0.025837797937364033,-0.04344832906773528
20170126,0.043642689597688834,0.04146835679308827,0.04083192601793332,0.039569487708153155
20170228,-0.014145613245588311,-0.013603562653399848,-0.0243672862050503,-0.02594707126061788
20170331,-0.0437116810059747,-0.05021837803510515,-0.05904822700638236,-0.08340172560177266
20170428,-0.06309006842720223,-0.07774544649035045,-0.07624500118274488,-0.07644471247843995
20170531,0.06149954688694828,0.04404964002881688,0.040138016935421454,0.025155129168671964
20170630,0.02316095410010144,-0.003921450970696494,-0.0038708679394229887,-0.028199801542216962
20170731,0.02390170377323837,0.042497499676515844,0.037250842289021716,0.04979035741885421
20170831,0.021031627592412564,0.017657756503315362,0.00682104634070742,0.02364909020953126
20170929,-0.007250163412742651,-0.012645145093341626,-0.023472001005031478,-0.027875132690816515
20171031,-0.057166675311405596,-0.0651160303816512,-0.07596004621554617,-0.07576432044428516
20171130,-0.009761303160053537,-0.01019715810049501,-0.018881307040915504,-0.026461557606031257
20171229,-0.018240644444258124,-0.026189946142913822,-0.036591469707531354,-0.035450446275036414
20180131,-0.03729620817763992,-0.04166084047707454,-0.04978062195612009,-0.05416045436450998
20180228,0.0406097265350618,0.05913993419495719,0.04549705003133615,0.07540328174776678
20180330,-0.03916661860028233,-0.04051453263349126,-0.040094940669323266,-0.04142647488126571
20180427,0.0002671965850548326,0.0016159708557541106,-0.008294660679878262,-0.013815927476791823
20180531,-0.09246360620771794,-0.10228207808487876,-0.11296832036971247,-0.10895794784351276
20180629,0.008560549135972501,0.012216296078088702,0.008473469186135046,-0.013642904967185985
20180731,-0.07469690014902092,-0.07485810592504973,-0.0799242225660128,-0.08869061098279513
20180831,-9.345943115179809e-05,-0.004236920181012831,-0.006912434739683469,-0.007103336809561512
20180928,-0.09883268106696277,-0.09930449181101891,-0.09510581590339015,-0.08509720203589205
20181031,0.05497615046808417,0.05625316317911151,0.06227077168619991,0.06012107323435247
20181130,-0.04295565217097658,-0.035923663248783065,-0.04261429633036648,-0.03932867309525738
20181228,-0.0019079472025785246,-0.008424686586092547,-0.03529738760381568,-0.04463311598459618
20190131,0.21186289348709783,0.2043145857300445,0.22996114344126606,0.2317443814140091
20190228,0.10195329828961121,0.09796595345499058,0.10566107207583295,0.11199450971800029
20190329,-0.02571612859520925,-0.04179192535542172,-0.04136755208016833,-0.0407914127354608
20190430,-0.04784047062504385,-0.04376717212049719,-0.045192265488351376,-0.037764611981216493
20190531,0.012569833326507929,0.00687470344078276,0.0087890802798727,0.0008635432893477752
20190628,-0.014406563889929398,-0.014727160574967257,-0.02134533576727515,-0.015553138853214073
20190731,-0.013270788639543951,-0.015263297751966848,-0.013688320765106685,-0.0022007969553701906
20190830,0.016603767154816717,0.017930042851789063,0.016981367301390556,0.01340746363965621
20190930,-0.002466700258445311,0.0019980399170787424,-0.005778049890111908,-0.004603405965416991
20191031,-0.011894409783343779,-0.021700935505996517,-0.0242554772054947,-0.023657965788719183
20191129,0.0874644670872167,0.07472645624065179,0.08218036767218262,0.0805922134891973
20191231,0.011270469466395485,0.001651283664899747,0.004306672204351458,-0.0025779652496097562
20200123,0.0008269567986534149,0.0008494217503514316,-0.003102711243378221,-0.0029551049309256795
20200228,-0.030788800179060827,-0.022222336241787752,-0.03011089963690518,-0.0354282089932009
20200331,0.02358370449048841,0.023379472888861982,0.03265014019196013,0.011071156129609195
20200430,0.026556633653329307,0.024335301105417376,0.025249041650945304,0.027669790473629666
