,0,1,2,3
20141231,1.0102646645403366,0.965847115538449,0.962114271392856,0.9097867998643202
20150130,1.0711389430987037,1.0411688951898428,1.0324572299987878,1.0016490809006198
20150227,1.1436251609312083,1.1148339483164784,1.1042279992315787,1.0912933461299636
20150331,1.373968169129797,1.3724828919235592,1.358237982701636,1.382460213953645
20150430,1.5954401241201879,1.6056199570682754,1.6001272828131834,1.6417371707689854
20150529,1.870941881026158,1.9358560693623057,2.063531788037274,2.2235604135286184
20150630,1.6660606871207808,1.7542986075596418,1.8119177920639096,1.8957018157320693
20150731,1.333488271068502,1.4094374810855315,1.4929690514818097,1.550761210382476
20150831,1.1433867765284724,1.1910577794213808,1.2680845383682158,1.293956094065777
20150930,1.0873667110793916,1.12768641203069,1.2190995846392338,1.2735144669115117
20151030,1.3007971035821522,1.3679412232720418,1.5193799376351935,1.5877952244932723
20151130,1.3742922751818167,1.4905023983107586,1.6872221255456905,1.8414945471131112
20151231,1.4499473611019327,1.593257785639452,1.815471540450619,1.9727450049657425
20160129,1.0312085708596388,1.1173780832267222,1.2517940498031281,1.3841619656416333
20160229,1.004795001412821,1.1000048355182104,1.238163469066246,1.3606442574633237
20160331,1.1826145090800566,1.3040111628299806,1.4840211710596691,1.6445099359768
20160429,1.1695198197244006,1.2881784882856468,1.488335697188144,1.623800604097832
20160531,1.1496253660797664,1.2756836712008868,1.438127599250731,1.6152072968302669
20160630,1.204186316910503,1.34532107681509,1.5180481544676563,1.7328179351004698
20160729,1.2182444326959356,1.336387556463543,1.511042363601728,1.6845136497358633
20160831,1.2647917701920703,1.4013579770874451,1.58291836286043,1.7851849460281854
20160930,1.25010859767398,1.3855772694632345,1.5799241965560076,1.766551114555872
20161031,1.2835887033022013,1.4315243743749673,1.6491544410175816,1.8427278946400312
20161130,1.3172626633925848,1.4663628882579995,1.694774709719495,1.9025187523569784
20161230,1.2423578375982025,1.3852260269245815,1.6333854176234908,1.7945327078833415
20170126,1.2267797024667568,1.3446813202701213,1.5832975154662936,1.727232051479063
20170228,1.277336399921169,1.4002614225380265,1.6439751760449635,1.7990081708435555
20170331,1.256781229577087,1.3764018363576245,1.6012692383113383,1.7452554346422557
20170428,1.2006968363881796,1.2974819643441857,1.4866472675401032,1.6113121920745244
20170531,1.1198177173077761,1.1945510566978084,1.3575643844047385,1.491825581776201
20170630,1.1825697036176492,1.2393446958762249,1.407727735337939,1.5306326084144393
20170731,1.1903149514500675,1.2228831803792706,1.3971254533872024,1.4904308642918076
20170831,1.225707199177038,1.262501135336577,1.4517877456224682,1.564283838696823
20170929,1.2460972943403663,1.281322861806759,1.4551326452666071,1.6022806257312248
20171031,1.231651559874895,1.2637342416107675,1.423982219230475,1.553020097955507
20171130,1.155537690480863,1.1761815764264996,1.3157219903352704,1.4412432241977586
20171229,1.1401395274852184,1.1623894418345915,1.290549714930883,1.408005820321753
20180131,1.1143039910978794,1.1323574453220064,1.2539451249956188,1.3507760722080493
20180228,1.0654328043572718,1.0788884882353627,1.186134310082372,1.285424105331912
20180330,1.1043013467829743,1.1287440024728956,1.249041437572356,1.372846667894254
20180427,1.0619086507603732,1.0810006410088626,1.1935020209032972,1.3160133043453375
20180531,1.052374304868816,1.0697231320603915,1.180885927854841,1.2918302412060714
20180629,0.940108801610088,0.9559469942802636,1.040415325263094,1.1527091548074284
20180731,0.9412587923107657,0.9599074300107341,1.0406683404407604,1.1334887247733505
20180831,0.8670465970439534,0.884745264986915,0.949923156847906,1.0354525992971022
20180928,0.8615120322833594,0.8763465010600158,0.9470901804210744,1.0253887597158453
20181031,0.7714632574364734,0.7914622508476088,0.8583059569428747,0.9328552824074378
20181130,0.8074028937074634,0.8320609305876013,0.9109078435521738,0.9827082165201235
20181228,0.7685124092177679,0.7988507263123603,0.8724183775830184,0.9436040933495565
20190131,0.7629818784233735,0.791458128773515,0.8494843729624417,0.9087452050718544
20190228,0.9192990512804045,0.9542444944582704,1.0361826529880107,1.1262913948062239
20190329,1.0054905951664124,1.0417737331174908,1.1407223791394767,1.2561352006475996
20190430,0.9735121148435703,0.9993671755993068,1.0979339048855865,1.1924191757116758
20190531,0.9146022229441283,0.9443628374116517,1.041863149490144,1.1436602045319253
20190628,0.918544817029693,0.9470005485479631,1.0474889072872535,1.1412228171022991
20190731,0.9009676953135098,0.9305187787211954,1.0264254923781369,1.1212105897227487
20190830,0.8896601093427585,0.9173414349179813,1.0129996367902758,1.1053728039906316
20190930,0.8971325678039376,0.9327553314673849,1.0266411011627383,1.121859870913503
20191031,0.8948394558300427,0.929178785785908,1.0211052421540447,1.1113205017695196
20191129,0.8768949775361614,0.9092677229643388,0.9965719318064972,1.0825838597718205
20191231,0.947088493058764,0.9765073153554602,1.0791258194421498,1.1619853156823454
20200123,0.9470969436777664,0.973178581694055,1.08354568816473,1.1725477212513848
20200228,0.9351989391179654,0.9602654244226771,1.070773144216442,1.1638941199547543
20200331,0.8912605737169034,0.9250077934287538,1.0317212679068806,1.1127979715231875
20200430,0.9139291327349284,0.9431756563079107,1.0565215157401517,1.1330241064512887
