,0,1,2,3
20141231,1.0113437466267425,1.0511003533183212,0.9684139052565758,1.036145103155327
20150130,1.0674509840018558,1.0827985524308537,0.9925293885019083,1.089474162818252
20150227,1.2447688885981933,1.2450018350389271,1.1381782127742648,1.2845444550697143
20150331,1.4649375730486087,1.4631072473341449,1.311794751747209,1.5191802146902222
20150430,1.589907976571937,1.5162207548714348,1.4898794798969994,1.682453582501652
20150529,1.474150202001594,1.4393098263790833,1.3638971830590194,1.5817375622153411
20150630,1.2306198955231828,1.199526778956328,1.208400838162387,1.3249083700588808
20150731,1.0732485567762757,1.0445971077580687,1.037828214972338,1.1395222200880215
20150831,1.0196237084189355,0.9938044045953479,0.9948089599611332,1.1196476691664399
20150930,1.1744361149286362,1.1281094308963706,1.1833185649499596,1.2596304735207544
20151030,1.1969037509159737,1.1572852903250759,1.2749403164976896,1.329910399815449
20151130,1.2699917704239014,1.2038309214588305,1.3146531526777405,1.35610637301118
20151231,0.9474080147425831,0.8796166614702178,0.9230875610584426,1.0681453003017607
20160129,0.9337057960500371,0.8634664005635669,0.9099493399083399,1.045002656669689
20160229,1.062210195944932,1.0032230043845134,1.027651961236046,1.1648523487570899
20160331,1.0441728577628753,0.9734541056811346,1.011644695882897,1.1439668149415032
20160429,1.0373933422632102,0.9696283179101477,1.0049918366742063,1.1453600759893652
20160531,1.0633979180621935,0.9961969633585385,1.03923209705685,1.176981936786667
20160630,1.102631127819701,1.009568295553819,1.052481962886864,1.164973277819919
20160729,1.1347969779240041,1.0588565430364612,1.0925309350049053,1.2139225849287276
20160831,1.1111802803302768,1.0334831266777504,1.071514311189184,1.1872611318668227
20160930,1.1391584205450591,1.0652851374407009,1.1037799657811873,1.215148725409436
20161031,1.1973462585127566,1.0970918814696922,1.1354311828155044,1.2577284689871446
20161130,1.1302134425418537,1.0357276353986178,1.0978295954599246,1.1901841508889208
20161230,1.149312180039596,1.0316284756358365,1.114514593835973,1.1826077316339774
20170126,1.18817520475464,1.0698750853634411,1.153196637908701,1.2121471632618213
20170228,1.1910306763033773,1.06750714112568,1.1393039408835701,1.2018618139382835
20170331,1.1751495462058381,1.0477230623465765,1.1076672103143947,1.143210901942635
20170428,1.153223571701118,1.0274565451063078,1.079351638827565,1.1130503904188573
20170531,1.2313639329887622,1.0703626805432227,1.1044817770407387,1.1407604426222482
20170630,1.2560854947890758,1.0874888410933914,1.1569193748517381,1.14501479893393
20170731,1.2739596226352465,1.1096730212939354,1.2002641006078547,1.175685004597899
20170831,1.3064803947112882,1.11983429405694,1.2052320178391127,1.170426579009943
20170929,1.3543744261796609,1.1485492775461903,1.195329095869874,1.1518931417170228
20171031,1.3137178370046243,1.119274415398036,1.1480654014869125,1.1083750397979641
20171130,1.3278933216401174,1.1399492542938396,1.1525119474175698,1.0847445977328167
20171229,1.366581292492625,1.196173974276497,1.227194377228894,1.1113883803203426
20180131,1.3155784904422971,1.1246479388995456,1.15467013637518,1.0525672252364637
20180228,1.3198207638618804,1.1153209301208795,1.1170623020652422,1.0765656878496612
20180330,1.2757581763444132,1.0813110747561006,1.0830851155551253,1.0360631922635806
20180427,1.308088698699606,1.0881131656223046,1.0651210727029274,1.0154019566828008
20180531,1.221644523833773,1.0094698533214994,0.9718917765786137,0.9049132882892428
20180629,1.2233304288369324,1.038130691250455,0.9927249368798149,0.904124734575078
20180731,1.1379254080010701,0.9832020795876467,0.9478246750622042,0.8424136394997952
20180831,1.1571819641177092,1.0069328507023343,0.9850692021689754,0.849554328831088
20180928,1.0349156104587593,0.8976795876655446,0.920667787030737,0.7941341302295839
20181031,1.062151309634582,0.9073743156223081,0.9053613070603743,0.8133531296462414
20181130,1.0107534456563771,0.8816419260297046,0.873819556807515,0.7822512265216833
20181228,1.0459221155174612,0.91506024838431,0.8921818839057241,0.7855954745550618
20190131,1.2251043872985394,1.0426696313539154,0.9943004372654048,0.9191317787827932
20190228,1.3117976651592222,1.1265228430542358,1.0254065619332744,0.9838064263849962
20190329,1.30765117563177,1.1062654533358967,1.0245649542014763,0.9553920150399581
20190430,1.2374515301951285,1.0363754127070612,0.9740512279589919,0.8996215115678132
20190531,1.2765190621684837,1.0754648129762707,1.0049963111383062,0.9032991587508056
20190628,1.268591197802455,1.0770723027858713,1.0036122186166785,0.9161632443958007
20190731,1.259816702993819,1.0881939940601375,0.982718301947013,0.8998190012121308
20190830,1.2676490929134432,1.0969192521028237,0.9922340171439376,0.9107638958689938
20190930,1.2717271544813213,1.1156459050613563,1.0065523859612784,0.9279531685364827
20191031,1.261618927272333,1.1023542531623474,0.9856820526040514,0.9141990691622673
20191129,1.354447423109067,1.1675960398706466,1.0399864509121972,0.9777292938284461
20191231,1.3456321148589676,1.1595929128493137,1.032225322342592,0.9758739354830297
20200123,1.3493220128329584,1.1491034639284692,1.0103150037498725,0.9672833882495593
20200228,1.2828673534053252,1.0996481586205875,0.9571103294206404,0.9013217149320164
20200331,1.3549055182619625,1.1529567048325893,0.9964997817758336,0.9361596432258532
20200430,1.3823836261038518,1.177774010323797,1.009048523638128,0.9491549453350874
