,0,1,2,3,4,5,6,7,8
20091231,0.9645160365786934,0.9784834686852553,0.970175732779013,0.9656553795309399,0.9633130519427842,0.9770254868947155,0.9684284085393045,0.9638453100997956,0.9647303443146418
20100129,1.0246039612382714,1.0411124032221035,1.019929372681465,1.0259704285386142,1.0257327205146365,1.0573513554079348,1.0279973417323325,1.0295535725133433,1.033908591130236
20100226,1.0605842535124048,1.076701548735924,1.0567883249394037,1.05844573563885,1.0637802474192781,1.097239568213302,1.062267745434616,1.0764308308079586,1.0885985858364662
20100331,0.9671402109418529,1.0103517224270477,1.0258940771245235,0.9689377450909373,0.9806249942600093,1.0338023732811887,0.9644651418060134,0.9977596186378235,1.0057631497213362
20100430,0.858243671286043,0.9354911854360787,0.9872421709504983,0.8681584525787347,0.9043680416295978,0.983916740445015,0.8571031493871291,0.9054983998267343,0.9360643226633182
20100531,0.7836534710093527,0.8486690305235164,0.8897062897878464,0.7912554934486467,0.8193266833238118,0.8821142880114996,0.7772486666330559,0.8363172011775468,0.8487567101657362
20100630,0.9170819323007092,0.9825931438940608,0.9997061084496508,0.9259978807210862,0.9510831649764113,1.0078985310561344,0.9086048229039287,0.9678636150740723,0.9689169683401702
20100730,0.9701438916189333,1.0676044031775949,1.1125526985055423,0.9828879302266267,1.0395215200391899,1.1331312675422063,0.9616260644720074,1.053683449525803,1.0744281379337501
20100831,0.9845626733840337,1.0778822784753332,1.1496003471409528,0.9768955825144832,1.0492611592676884,1.1451238287572751,0.9498974797736028,1.0523505328426486,1.0913545740254647
20100930,1.100393834598076,1.205480516939529,1.2397979255077112,1.0871477066741806,1.1547841590132655,1.2330058629659275,1.0395410816098802,1.1310398451279513,1.1512735035969013
20101029,1.0973349012893348,1.2317915404663355,1.2786708860336358,1.062768520705131,1.1771585552411432,1.262006177017727,1.0382441346625506,1.152317574724756,1.1736253197303732
20101130,1.0876315358411042,1.2265976564143957,1.2470746594281747,1.0481682656792228,1.1566134524316976,1.2315667459039454,1.007778419964812,1.126777451288056,1.1352698816378186
20101231,1.0786815404027639,1.1710635499942348,1.1389002922322295,1.0169782478977578,1.0851188478433504,1.1283458813623612,0.9799614172856749,1.062512548770106,1.064740960757041
