,0,0,0,1,1,1,2,2,2
,0,1,2,0,1,2,0,1,2
20141231,-0.0324388820382219,0.06954912855417446,0.07997932657986953,0.007586979882626331,0.05705580311637298,0.1027080823123293,-0.060753682919058444,0.06832051419331658,0.12403276076213145
20150130,0.04697151973478793,0.0592290426228,0.07836459439476265,0.01368049360321216,0.054671520924848796,0.08112841579253405,-0.0072535674182469985,0.08928671164085375,0.12423510163852466
20150227,0.1525269435259235,0.17749494028930873,0.17619396080150568,0.1302658427289838,0.18848015260554452,0.2037356775854483,0.1155884061696621,0.2339017931466675,0.23866651216214255
20150331,0.2145815322171677,0.15876325294692037,0.13300252854846317,0.18110334944842943,0.16976142823092924,0.11984134203131375,0.17716804291058147,0.14326449929399204,0.13840560673638982
20150430,0.038954685211817774,0.11313020852946767,0.19773382852471275,0.053825878184022666,0.1349370492256848,0.2998492658000444,-0.042183559416523235,0.19334645135367184,0.27510993348335533
20150529,-0.043813961844748506,-0.11219179287518907,-0.17475369882634906,-0.0024524667836292834,-0.07568677801013018,-0.19518558376842773,0.03470412653304032,-0.15168447850299202,-0.19257394513756132
20150630,-0.17533429697321307,-0.15523765361902417,-0.14935650252456445,-0.12505524374509655,-0.17172935969820344,-0.18017201292018042,-0.1072795545661363,-0.18208780520943366,-0.1793208979598378
20150731,-0.12259935875589413,-0.12482369269264247,-0.16750709281943404,-0.11228420864266954,-0.13665104146238527,-0.17900217518940115,-0.12204181080128151,-0.10741149721972254,-0.20339716548970582
20150831,-0.05495898004151608,-0.046597027028393495,-0.046022723121644835,-0.0554406523694357,-0.04656584888520413,-0.014235556708538048,-0.027409090536371795,-0.05093770373319737,-0.014714274159422376
20150930,0.1204717178084437,0.17393461699588425,0.20563754134299705,0.13939244128539185,0.19457794411364635,0.23552953989382064,0.07324864425751992,0.2167914610440622,0.24078492592101097
20151030,0.010863636302328183,0.0345478794366013,0.04101956594433293,0.0047285403663502035,0.07770920448528948,0.10482784217002851,0.029812942445149294,0.06844007883526186,0.1196333000646546
20151130,0.06717906950166513,0.06342716724661546,0.030640402645167108,0.03442833711975743,0.04831997139939581,0.027261247083565168,0.01592851210522928,0.05526604977320729,0.025354724360838715
20151231,-0.22993641204154058,-0.2739315649832077,-0.292869872662003,-0.25117317135959755,-0.3136402924815586,-0.30577224236383416,-0.1800113880250282,-0.29899175591448446,-0.3197264038785357
20160129,-0.007965252427583811,-0.013926707666880919,-0.02901992005508849,-0.008478257233660105,-0.019458170346647815,-0.03616065595588093,-0.013306589914890837,-0.02691252610621865,-0.042213160408187456
20160229,0.12193779247992007,0.14755610559335575,0.17792990634383074,0.10033538084265964,0.17221149300275534,0.18785280468552493,0.09586663948166368,0.1656016082379967,0.19111083341052015
20160331,-0.016107019643707775,-0.00817670875645867,-0.04470286031183601,-0.010212910620375718,-0.029043908889056537,-0.030949097978024573,-0.02106629602113653,0.007497374108808075,-0.029123240902137415
20160429,-0.009001696007657926,0.009763972614289743,-0.007916644694743527,-0.012300343962557764,-0.006928117166320677,-0.00233030309865082,0.00404468100257859,2.5481525637107566e-05,-0.010131380878337917
20160531,0.007461564152522688,0.05055002825063081,0.05304491468672627,-0.00011913664982544057,0.05086325467494101,0.04851248306311125,0.00794673764631252,0.05773601688641032,0.07101184756307667
20160630,0.050361469901515306,0.03008614803070914,-0.023911274202200586,0.0387480984820744,0.00013986802179154038,-0.03327533806347076,0.03294312683972748,0.0005156545726174772,-0.06172552712580549
20160729,0.03929434698192491,0.021063406800144527,0.025088750964270684,0.05541278198963594,0.03266633739683598,0.0325380493757778,0.04180028931531397,0.04909961153092647,0.046322917217396876
20160831,-0.02135307160880225,-0.015305784945885111,-0.03025881727275438,-0.0204985323549237,-0.02081338435275054,-0.03364571374689507,-0.0190297299673081,-0.015467747395280788,-0.01833607106041902
20160930,0.031991299796474554,0.023974670554771003,0.019628794544781263,0.031251532222580744,0.029573520103375914,0.034408633943031806,0.018936157539291662,0.03408431155001425,0.03424995568650596
20161031,0.08472662509842808,0.01369036681929562,0.004907806800885789,0.04547962759541066,0.008997960384877917,0.015800499672059026,0.04114255825304108,0.021333909527406596,0.01793703258388269
20161130,-0.05870604389055728,-0.055329318195206936,-0.07193050457768382,-0.030214450450435155,-0.046543153569868996,-0.07599821964832504,-0.03317208444439591,-0.05495266741932909,-0.06960395103158447
20161230,0.03513110071902298,-0.006772620687593494,-0.021989600088399553,0.013279182147308185,-0.0272795807612405,-0.0400892910774706,0.038077017692169646,-0.036211583100979314,-0.05482494684304028
20170126,0.02625987832993745,0.04280430243057386,0.04239791770359773,0.04157338544579535,0.029579364149622686,0.02811267413750346,0.017155938227650856,0.048809376382110456,0.08202672739950453
20170228,-0.005147181754901174,0.012631327702971111,0.008134398329924884,-0.009801859521589486,-0.00624046959839167,-0.003266770559305141,-0.004718979176947694,-0.026768010590132493,-0.017609625996116166
20170331,-0.008058739925035955,-0.02712346340608253,-0.017875787339778914,-0.01137937596544852,-0.03176038327428175,-0.062052285943010196,-0.018818451925620087,-0.05829276705678994,-0.08084962888311309
20170428,-0.019093154693693708,-0.03280968387728575,-0.023413855617579207,-0.005858308789332538,-0.053627951465633664,-0.05539477732478857,0.021124340756707577,-0.07653038365688244,-0.08485923344077274
20170531,0.05388575058323649,0.08062982382921674,0.06613360826663077,0.03128756825748336,0.03807794666319497,0.05024786038052581,0.014655697504925227,0.03447523494886738,0.040981114027429634
20170630,0.044198494092729454,-0.0074225065276921015,-0.020559732647316916,0.046892709025378884,0.005586315253316963,-0.037149338605093625,0.07041744688462424,0.0013133917881201045,-0.02904067622262386
20170731,0.003774550277784253,0.017149145385929383,0.03073740194182484,0.0071870474923751496,0.03952358821887501,0.05341520127355975,0.029440724622819898,0.03748112646005459,0.04434624102422468
20170831,0.0026461770740694992,0.03414164568141161,0.03876222467758691,-0.003470670872575506,0.018052666740235725,0.02383702967425968,-0.007873865075328447,-0.0029742905312812556,0.020423230756268538
20170929,0.015286645747494382,0.019252234979347246,0.06519378829622133,0.01690240919004217,0.007889807693157114,-0.0030046688010429033,-0.006088330016517521,-0.02420650848767017,-0.013434073876060625
20171031,-0.012163167168645982,-0.04322299804012781,-0.04882381638360786,-0.011806852737067667,-0.04030586544516328,-0.06444994945131119,-0.013235286847863296,-0.07251098846101629,-0.07011575792147956
20171130,0.0020499306476739684,0.008736476661655328,0.04114068836014545,0.012029124430267615,-0.008539045100937897,0.005467639742700753,-0.018860103568829764,-0.018073716988857836,-0.03331531749746535
20171229,0.09347625878603025,-0.01003428004538606,0.003326606270076968,0.058449983706282876,0.0029929940383611143,-0.01786134475612372,0.10557220372666593,0.010020486377901592,-0.03759122416708477
20180131,-0.060241163662031395,-0.03755956717273841,-0.025288932761129125,-0.08432725821128591,-0.04018486830528084,-0.010098402240822273,-0.07401725344837878,-0.050437004159357327,-0.03296637466940994
20180228,-0.018621015443645996,0.019992693471327108,0.0051359327924283315,-0.043725737718310946,0.0012798365986648793,0.05932705289497407,-0.049513039416365257,0.011272377715970068,0.051581676638296374
20180330,-0.026220964597232173,-0.03724049240032628,-0.03243626993041803,-0.025260670273736928,-0.042941604263292535,-0.04251020433758841,-0.026061286001335834,-0.04014866194346127,-0.0456346579434057
20180427,0.01031280155956898,0.0039774976947082,0.06828163965192889,-0.016519454128646395,-0.003099232858829257,-0.002290435718548662,-0.03604710165446273,-0.01735152921250086,0.0038429946721477174
20180531,-0.06961815817600817,-0.09336095484008755,-0.05435783352723669,-0.06641598800487848,-0.10607017878185805,-0.09343495203657606,-0.0834814713420876,-0.10871442357280328,-0.11537107190358771
20180629,0.026719955205943842,0.00849908951025226,-0.029261922814396185,0.05788528103527927,0.007055077435919828,-0.023195638063412252,0.049640952923186835,0.005042325990739739,-0.048903347432243865
20180731,-0.053818234680227846,-0.06798730902986477,-0.08577820060661748,-0.03491014421050462,-0.0660514102496073,-0.09463723277819525,-0.020403792795133702,-0.08212225978436664,-0.09084088893006641
20180831,0.034752981437540326,0.0012351015666718082,0.012154101226944372,0.04199200651534453,0.003840370854531833,-0.0006660176473845453,0.05686021736119179,-0.001119519505880911,-0.0158185567247738
20180928,-0.09128585355708144,-0.1047193542380699,-0.1478022331628172,-0.034217450875989416,-0.09002083425498329,-0.15969971240821118,-0.05395334903604486,-0.08458766888381843,-0.09537308190031749
20181031,0.007319349339575902,0.04468194163913266,0.03053087496539955,-0.019392176228396143,0.02440903057576244,0.039671190170365814,-0.027472850719278297,0.038376803607651035,0.0408158546332124
