,0,1,2,3,4,5,6,7,8
20091231,0.8898146773376582,0.9632234499938741,0.9332814523557083,0.909531739601361,0.8892978528346386,0.9349175690777625,0.9329389195540791,0.9474238459294025,0.9467251421229398
20100129,0.8999358556512231,1.019558556980289,0.9621599371797397,0.9387373513707775,0.9260880278721983,0.9758772645994053,0.943026832034138,0.9944326692397005,1.003535879683122
20100226,0.9166730771779148,1.0418626769814305,0.9803848302151719,0.956556758042921,0.940503246303514,0.9919883595731048,0.9456338566847257,1.0140598969843053,1.036818680612157
20100331,0.8364697786870676,0.9738220870792044,0.939743238380738,0.8745415431726993,0.855184975626684,0.9721536777225424,0.8605311227387975,0.9323684676134486,0.9511880359812047
20100430,0.7478736616124013,0.8928275867607456,0.9117649158164631,0.8111669767317919,0.773574987771323,0.94338067029304,0.7765466612107056,0.8472610680197774,0.8561252142211023
20100531,0.6978100804873026,0.8129471554382902,0.8288246378189926,0.7503820559258699,0.6995692715718024,0.8375172465727363,0.7341584326582002,0.7858292395832638,0.7709876013521033
20100630,0.7671254422069923,0.9364502490543289,0.9223586167740137,0.8438435937095987,0.7996567081418501,0.9450645285396918,0.8250696044321498,0.8995593327535715,0.8857647574393941
20100730,0.7498260540483208,0.9990165625067265,1.014517564506547,0.8242019390159944,0.864072413077181,1.0473836186970067,0.8082844436009955,0.9545088534225422,1.0001294358688149
20100831,0.7521494126879784,1.0274788236256156,1.0806650256472414,0.8152985631083725,0.8782945411383561,1.0716329041499248,0.799265177660963,0.9645669167428621,1.020872478514628
20100930,0.8529115587476577,1.198424775566943,1.1665311036794146,0.8990681407343323,1.036037928897759,1.1639387419752427,0.8754813596940917,1.065427218450348,1.0927170065896714
20101029,0.813875434306818,1.1634206723361804,1.171425379110995,0.8398845971296421,1.0236973338294857,1.1681131917254564,0.8398613418912395,1.0574866823122715,1.0878398692082687
20101130,0.8144672110159157,1.2058996295805957,1.1285842106574877,0.8418584241800513,1.0358131663496595,1.1455749422802415,0.8256458588639336,1.035918974579543,1.046741275380732
20101231,0.8289375831869074,1.1598525006432274,1.0300068303353578,0.85681660134286,0.9731347860107046,1.0384677265770894,0.8317069561273518,0.9917043415445123,0.9610169146770329
20110131,0.8393986555837447,1.2521651242383678,1.1081268180198889,0.8936313940234943,1.071058018320491,1.1223443048148019,0.8944438863070511,1.0713191836943086,1.0554670840219935
20110228,0.8672941304717812,1.1954149723969922,1.0709723242481364,0.9155269170194053,1.0791591649591867,1.080192100888314,0.8994974486671536,1.0248317679173196,1.0317057136057821
20110331,0.8752380951793105,1.1641782327079926,1.0469125004777478,0.9292237292995948,1.029179975041569,1.0447670066990595,0.8815701393801469,0.9717760402721214,0.9690863039850356
20110429,0.8350639713989183,1.0767545784291481,0.9937654505295976,0.8655560119513488,0.9391429469648096,0.9674818342771788,0.8289473850248451,0.895576808599311,0.8893423276601325
20110531,0.8469749526619625,1.1279455510883243,1.0342254656567422,0.8753382289802407,0.9656617039909707,1.013154212409239,0.837812615990641,0.9174082237952612,0.9243575604993345
20110630,0.821252735074281,1.1395473522253252,1.0715078001575236,0.8504656930955017,0.9437225637308114,1.0448343530392301,0.8075604574915203,0.9117221827885527,0.9506700330657432
20110729,0.7825975818892539,1.0826314525293295,1.0548071920464532,0.8178899348243294,0.9020856709128626,1.0120820895805065,0.7566449541663657,0.8562589537955607,0.9240059742842075
20110831,0.7271290519678899,0.9468055540019851,0.9200512532841618,0.7819694373942412,0.7853592367207449,0.8817128326670343,0.7061110093643936,0.7557599247230306,0.8013396081252473
